uid,tenant_id,table_name,column_name,display_name,availability,properties,created_by,date_created,date_modified,modified_by
2c061aede13c4b59ad4844953d727400,0,ml_out_mc_summary,MC_A_ThirdMostLikelyClusterProbability,,[],"{""description"":""The predicted probability of membership to the predicted third most likely cluster.""}",system,2021-03-10 22:40,2024-06-25 21:09,system
eef2fe9e63b146d39d01d0f7c0cc87b4,0,ml_out_mc_summary,MC_A_SecondMostLikelyClusterProbability,,[],"{""description"":""The predicted probability of membership to the predicted second most likely cluster.""}",system,2021-03-10 22:40,2024-06-25 21:09,system
689e875d1da74fac9e855a558ba876cb,1089,c_customerappend,c_appendAttribute407,,,"{""description"":""Indicates the Number of Orders purchased from Mid Scale Catalogs within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household. Mid Scale \u003d Decent Quality, Trendy, etc. Examples are JCPenney and Fashion Bug.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
7708833535004f08ad8d6d4ea00bc30c,0,address,Type,,[],"{""description"":""The address\u0027 type, e.g. \""primary residence\"", \""work\""...""}",system,2019-10-02 21:11,2024-06-25 21:09,system
52a37ed8ec79467bb89c2cee6604fd5a,0,promotion,Description,,[],"{""description"":""A more detailed description of the promotion.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
1f051b6bdc99469c9726845d6f5ea26c,1089,c_customerappend,c_appendAttribute236,,,"{""description"":""Indicates the number of orders the household has made in the Garden category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
f731edb61b6b484b969cbad4b5060719,1089,c_customerappend,c_appendAttribute22,,,"{""description"":""Indicates the presence of age 45 to 54 female(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
936a53906fc94175b14f0f62669c3867,1033,customer,RowCreated,,"[""CONTENT"",""CAMPAIGN""]",{},system,2020-01-31 05:51,2023-11-03 17:54,system
dab21e1767c4497eb54aebea6265f0fd,1086,c_customerappend,c_appendAttribute225,,,"{""description"":""Indicates the number of orders the household has made in the Arts \u0026 Antiques category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
d7a167be93344baba1ae722a489610fa,1086,c_customerappend,c_appendAttribute222,,,"{""description"":""Indicates the number of orders the household has made in the Apparel - Women\u0027s category in the past 48 months.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
8e6d4924181d4a86bd8ac74d59e66252,1049,transactionpaymentmethodxref,Currency,,"[""LOOKUP"",""CONTENT"",""CAMPAIGN""]",,system,2020-03-23 17:23,2020-03-23 17:23,system
75e03fe87b1343bc8d6c4da5dba79367,1086,c_customerappend,c_appendAttribute151,,,"{""description"":""Someone in the household has an interest in running/jogging for exercise.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
68cff8a3ef744692961c8fdf30004223,1086,c_customerappend,c_appendAttribute55,,,"{""description"":""Indicates the precision used in the append of the Children\u0027s Age Range Present in Household - 100% element (Household, Household Inferred, Zip+4, Zip level)""}",system,2020-10-05 17:27,2023-01-31 07:45,system
3bb11fd8863d469e882b9c75e7540c60,1057,ml_out_mc_summary,LTPFP_A_Value_L2M,,"[""LOOKUP""]",,system,2020-10-05 10:14,2023-04-10 20:02,system
49e2f8883b2847dcb51d66558f87974b,10180,c_customerappend,c_appendAttribute1,,,"{""description"":""Indicates the gender of the input individual\u0027s name appearing on the customer\u0027s input file.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
f7ecfaf094dc4648998a474f2c397937,10180,c_customerappend,c_appendAttribute78,,,"{""description"":""Indicates credit purchases made in multiple retail stores for the household.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
a0b08e241bb94d528bfe5350e85d7392,10180,c_customerappend,c_appendAttribute299,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of a specialty food product. Specialty foods include things like, steaks and seafood, fruit, chocolates, cookies, etc.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
863942488b8444e981e0118dd7c67deb,10171,organization,Zip,,"[""CONTENT"",""API"",""CAMPAIGN"",""LOOKUP""]",,system,2024-05-03 13:18,2024-05-03 13:18,system
cf82a6ef24cb427db022efc43986adbb,0,product,Size,,[],"{""description"":""The size of the product.""}",system,2019-04-19 16:38,2024-06-25 21:09,system
481b7590ef2b48f6871b741b5b3467c7,0,transaction,Total,,[],"{""description"":""The total revenue of this transaction. Note that Acquia CDP actually uses the revenue at the TransactionItem level instead, and does not leverage Transaction-level information to spread it across TransactionItems.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
60666ceda53c4ba5b28b6436401da300,1028,customersummary,c_taxExemptJanitorial,,,"{""description"":""Exempt from taxes on Janitorial items""}",system,2019-10-08 17:20,2024-04-23 07:04,system
1b6962d717b848ce8b8b01d986c307bb,0,paymentmethod,Subtype,,[],"{""description"":""Subtype of payment method. Possible values include: \""Private Label Credit Card\"", etc.|""}",system,2019-10-30 21:12,2024-06-25 21:09,system
1342457c5deb4b5e83eaa282e1076469,0,transactionpaymentmethodxref,SaleRevenueOriginalCurrency,,[],"{""description"":""Revenue of the transaction in original currency from a specific payment method.""}",system,2019-10-30 21:12,2024-06-25 21:09,system
211fcbaa5f4343ab80d2ab11a88b23a2,1089,c_customerappend,c_appendAttribute180,,,"{""description"":""Indicates the dollar amount the household has spent in the Apparel - Women\u0027s category in the past 48 months.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
ba1052676217436886bf7e761bc0a5d9,1086,c_customerappend,c_appendAttribute333,,,"{""description"":""Indicates the number of Online dollars spent in the last 24 months. The following elements are not actual transactions. This data has been rolled up into categories removing all transaction level data including SKUs.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
58874fc31a104e63acd5cdded27202b5,1086,c_customerappend,c_appendAttribute487,,,"{""description"":""Indicates a history of new car buying in the household. This data cannot personally identify an individuals vehicle.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
52e3279e443c450e8a4ef6dd8a634d56,10180,c_customerappend,c_appendAttribute97,,,"{""description"":""Indicates that the household financially supports arts or cultural causes.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
0c0cec04017c4e718397be754e4ee931,10180,c_customerappend,c_appendAttribute470,,,"{""description"":""Indicates a mail order purchase made by the household of home furnishings and decor items.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
08437af6fc204ccab9f2a1e66f482e25,10167,ml_out_mc_summary,c_studio1Value,,,"{""description"":""Description""}",system,2024-01-10 16:46,2024-06-07 12:55,system
ae2aefedbdda41a69f653aa6e63bdec5,0,transactionsummary,SourceSystemID,,[],"{""description"":""""}",system,2019-10-02 21:11,2024-06-25 21:09,system
3ed002d786d4481e90de2b4b9cd77b76,0,address,Address2,,[],"{""description"":""The second line of the address (typically the unit/suite/apt number).""}",system,2019-10-02 21:11,2024-06-25 21:09,system
886215ea2faa4887afd118f2cbf9c22b,1038,customersummary,DoNotMail,Direct Mail Opt-Out,,,system,2022-10-28 19:24,2024-01-29 19:00,system
15ffea60ba8b457eabe2afb0278bfcb0,1086,c_customerappend,c_appendAttribute96,,,"{""description"":""Indicates that the household financially supports animal welfare causes.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
43e5f5208fbf40bbb9db68f2103fa960,10179,c_customerappend,c_appendAttribute361,,,"{""description"":""Indicates the Number of Orders purchased in the month of November within the last 4 years in the Household. The Buying Activity data has been summarized into a categorical level according to purchase activity. This removes certain point-of-sale information, such as SKUs (stock keeping unit) but allows visibility into types of purchases and buying behaviors within the Household.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
6c7a754edabc4a23b860afd83792d22b,1086,c_customerappend,c_appendAttribute291,,,"{""description"":""Indicates the number of weeks since the household has made a purchase in Jewelry.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
2687c7d86e934cf0a9b91397ee99f93a,10179,c_customerappend,c_appendAttribute233,,,"{""description"":""Indicates the number of orders the household has made in the Electronics category in the past 48 months.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
0fb5829f278344a5934e625cd70fcd69,1086,c_customerappend,c_appendAttribute302,,,"{""description"":""Indicates the number of weeks since the household has made a purchase of stationery.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
cf580987b4f44dbe8682491d439b35a1,1089,c_customerappend,c_appendAttribute25,,,"{""description"":""Indicates the presence of age 55 to 64 female(s) in the household. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
a2c2314c6275446598f79248887f2779,1089,c_customerappend,c_appendAttribute170,,,"{""description"":""Someone in the household has an interest in scuba diving.""}",system,2020-10-09 19:58,2022-08-09 20:51,system
27f836d6ac5248549ac9aa97501acdfb,10180,c_customerappend,c_appendAttribute208,,,"{""description"":""Indicates the dollar amount the household has spent in the Pets category in the past 48 months.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
83342f0686314f979c70aeb069830fd3,0,customersummary,recencydaysgroup,,[],"{""description"":""The number of days since your customers\u0027 last transaction, grouped into buckets for easier use.""}",system,2019-06-19 20:36,2024-06-25 21:09,system
901840d39af14342b92cf9c3fc65e1cd,10180,c_customerappend,c_appendAttribute17,,,"{""description"":""Indicates the presence of age 25 to 34 of unknown gender(s) in the household. Data could be coded as unknown gender because of ambiguous or unisex names. This data is created by first copying the respective adultAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2023-01-10 09:20,2023-01-10 09:20,system
39078de2ba75416baab3e9e49ea5b032,0,customersummary,totalsendcount31_60daysgroup,,[],"{""description"":""The number of emails sent to your customers between 31 and 60 days ago (i.e. “2 months ago”), grouped into buckets for easier use.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
ea9164cbc7e34398bb17494b26b5cf39,0,ml_out_mc_summary,PC_A_Value_ThisMonth,,[],"{""description"":""Snapshot of Product based Clustering as of the first day of this month.""}",system,2019-06-19 20:37,2024-06-25 21:09,system
c9f0feb606154ba29c15a2a6cdf8e967,0,transactionitem,Gift,,[],"{""description"":""A flag to indicate whether this item was a gift or not. Note: this is not used in Acquia CDP\u0027s calculations, and is simply provided as a standard \""pass-through\"" attribute.""}",system,2019-10-02 21:11,2024-06-25 21:09,system
733a0d316249468eb8bbbbccb65ef0fa,10179,c_customerappend,c_appendAttribute52,,,"{""description"":""Indicates the presence of male children age 16 to 17 in the household. This data is created by first copying the respective childAgeInBroadRanges data from the household.coreDemographics bundle and then filling in with inferred model data. To achieve full coverage, additional data may be added from inferred ZIP or ZIP4 data.""}",system,2022-07-07 09:50,2023-01-10 06:16,system
274574072e5445a1887eab0297e35155,1086,c_customerappend,c_appendAttribute94,,,"{""description"":""Indicates the gender of the second individual in the household. Customer records could be coded as unknown gender because of ambiguous or unisex names. This is the criteria table used the rank the individuals into their 1st  5th individual spots.    1)  Oldest male 26-60 within 10 years of a female 20-70? Male is 1st ind, female is 2nd.   2)  Youngest male 60+ within 10 years of any female? Male is 1st ind, female is 2nd.   3)  Oldest male 26-60   4)  Oldest female 26-60   5)  Youngest male 60+   6)  Youngest female 60+   7)  Oldest male 18-26    8)  Oldest female 18-26   9)  Oldest Unknown gender 26-60   10)  Youngest Unknown gender 60+   11)  Oldest Unknown gender 18-26   12)  Male of unknown age   13)  Female of unknown age   14)  Unknown gender of unknown age  Note: If the individuals in the household fit into criteria 3 and 8, then these would become individuals 1 and 2.""}",system,2020-10-05 17:27,2023-01-31 07:45,system
